,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit,top_word_0,top_word_1,top_word_2,top_word_3,top_word_4,top_word_5,top_word_6,top_word_7,top_word_8,top_word_9,top_word_10,top_word_11,top_word_12,top_word_13,top_word_14,top_word_15,top_word_16,top_word_17,top_word_18,top_word_19,top_word_20,top_word_21,top_word_22,top_word_23,top_word_24,top_word_25,top_word_26,top_word_27,top_word_28,top_word_29,top_word_30,top_word_31,top_word_32,top_word_33,top_word_34,top_word_35,top_word_36,top_word_37,top_word_38,top_word_39
491,stephan-kothe,Stephan Köthe,AfD,Esslingen,-1290.3445,533.86615,0.01943261616796637,0.05014625162486167,0.2023583067055088,0.017153587644499653,0.022600446404221944,Regierung,Freiheit,sagen,Luther,Herr,Islam,Grundgesetz,heißen,Gesellschaft,innerer,Artikel,Martin,deutsch,EU,Wahrheit,türkisch,bedürfen,bedrohen,Israel,jedermann,frei,Sicherheit,2017,Prägung,europäisch,Hügel,mehrheitlich,Staat,Überwachung,Merkel,Recht,fordern,Verlust,Dame,Wahrung,Euro,Tier,erhalten,Wert,Akropolis
492,thomas-cieszynski,Thomas Cieszynski,FREIE WÄHLER,Unna I,-354.72958,425.55212,0.0,0.12550555879631098,0.10070962245153507,0.0,0.03265653921596617,genügend,Zuwanderung,Gemeinde,Integration,Stadt,Geld,Schule,Sicherheit,Kind,Bürger,gewöhnen,gewähren,gewinnen,gewählt,gewünscht,gewiß,gewiss,gewährleisten,gewähltes,000,gewaltsam,gezielt,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gewerkschaftlich,gewaltig,ggf,giftig,grundlegend,grundeinkommen,großzügig,großkonzerne
493,simon-schafer,Simon Schäfer,DIE PARTEI,Rhein-Neckar,9.741783,-78.24954,0.003823871048816493,0.009698115337990969,0.005986555691898596,0.055118735949952334,0.0,Tankstelle,Mauer,wiesloch,zusammenlegen,ankurbeln,Metropolregion,Welt,lokal,enorm,Elektromobilität,geplant,Neben,zuletzt,Zudem,Netz,Gemeinde,Mobilität,erster,erreichen,letzter,fordern,Förderung,klein,weit,Wirtschaft,gewähltes,gesetzlich,gesichert,gespalten,gewählt,gewiß,getrennt,gewiss,gestalten,gestern,gesteuerte,gewerkschaftlich,gesund,gesunde,gesundheitlich
494,rhavin-grobert,Rhavin Grobert,DIE PARTEI,Berlin-Spandau - Charlottenburg Nord,-1015.5497,491.85904,0.007551140652325858,0.005885045947976812,0.13673273712804307,0.005732956940296271,0.02216245652605085,unschlagbar,System,expertise,Politiker,gegenseitig,Vorteil,Punkt,darin,Meinung,Bürger,politikerverdrossenheit,aufdrängen,jeweils,ausdenken,demokratisch,verschleiern,Scheuklappen,korrigieren,vergeben,Paket,überlassen,Solange,verantwortungsvoll,nützen,interessieren,ideologisch,Wahlrecht,teilnehmen,Fehler,solange,mitwirken,ehrlich,PARTEI,bestimmt,Job,befreien,Last,zehn,spielen,mutig
495,manja-schule,Dr. Manja Schüle,SPD,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,1257.7911,-325.28625,0.039397922233287,0.3450648884808024,0.011925273396452695,0.0,0.05600124571465385,Schule,Kind,gleich,Bildung,fördern,gar,verdienen,Mann,modern,Unterstützung,Alter,sanierungsbedürftig,Übrigen,zugänge,ruhezeit,Frau,Geduld,Geschenk,empfunden,Selbstbestimmtheit,altersgerechten,exzellente,Lehr,existenzangst,Billiglohn,Förderprogramm,Tarif,frühkindlich,inklusive,kleinsten,berufen,Qualitätsstandard,Erzieher,Deshalb,würdigen,Null,Lebensabend,altern,Löhne,selten
496,denny-jankowski,Denny Jankowski,AfD,Jena - Sömmerda - Weimarer Land I,144.01532,197.22202,0.01535904310076346,0.001189736275303348,0.01921319948154064,0.0,0.06563235538662884,Leiharbeit,Bevölkerung,zeitarbeit,bürgerorientierte,Anstellung,Konsequent,arbeitende,zusteuern,ansonsten,Leistungsträger,Leih,maximal,gleichstellen,Niedriglohnsektor,einsetzen,Lohndumping,Werkvertrag,nämlich,entgegenwirken,Obergrenze,Tagesordnung,aufbauen,mittlerweile,Arbeitsverhältnis,prekär,betreiben,Beschäftigung,Deswegen,zusätzlich,Prozent,einführen,gesetzlich,Teil,Altersarmut,Entwicklung,Unternehmen,hören,Staat,Zukunft,gewähltes
497,matthias-hohn,Matthias Höhn,DIE LINKE,Altmark,563.2623,581.1622,0.011296719602701984,0.03648576408432616,0.03196352684118687,0.0,0.10810714195554634,fast,Jobs,Merkel,wählbar,werbe,ordentlich,zugutekommen,Lehrkraft,Koalitionspartner,unsicher,Ostrente,anderswo,fortsetzen,verdoppeln,Wechsel,Angleichung,verschieben,prekärer,Rüstung,Gerechtigkeit,Hoffnung,Angela,machbar,Ausgabe,weitergehen,spürbar,verwenden,akzeptieren,LINKEN,Abrüstung,bereit,beiden,hängen,linke,aufwachsen,Aufrüstung,stecken,besteuern,entscheidend,stark
498,falko-mohrs,Falko Mohrs,SPD,Helmstedt - Wolfsburg,596.50745,-641.60846,0.035140397953921834,0.12590481578919022,0.015911790686499526,0.006470639854495438,0.11052472623751433,Helmstedt,Wolfsburg,Arbeit,Gifhorn,Region,verdienen,Job,Rente,sicher,darin,Landkreis,Richtung,Schritt,jugendliche,Investition,weniger,dabei,schleife,Raum,ermöglichen,sehen,Brome,Boldecker,würdige,Weddeler,wichtiges,Volkswagen,Ballungsraum,Buschhaus,Unternehmen,Lohn,Arbeitsplatz,Stadt,voranzubringen,auszahlen,Ansiedlung,Fachkräftemangel,Eckpfeiler,klassisch,kreativ
499,florian-philipp-ott,Florian Philipp Ott,FDP,Krefeld II - Wesel II,-524.5361,-891.7111,0.10283666349654984,0.12159324062729318,0.02644687235166177,0.009311398168320068,0.05632870193156635,schaffen,Ausgleich,Bildung,Regel,Fortschritt,studiumsförderung,bundeseinheitlichen,Frage,Digitalisierung,ausmachen,unkomplizierten,Qualitätsoffensive,Lebenschance,enkelfit,Bildungsstandard,heben,Generationenvertrag,Ausbildungs,ignorieren,Fehlentscheidung,beleben,Barriere,fit,niemals,Chancengleichheit,früh,Offenheit,Generationengerechtigkeit,Faire,neu,Wissenschaft,Aufstieg,Wettbewerb,Jahrhundert,technisch,21,Antwort,Gefahr,Deswegen,beginnen
500,herbert-sobierei,Herbert Sobierei,AfD,Delmenhorst - Wesermarsch - Oldenburg-Land,-205.94885,-204.17955,0.0,0.0,0.03929083787024705,0.0,0.052918420211228494,Vaterland,Rückführung,äußerer,herstellen,Marktwirtschaft,innerer,EU,gerecht,Europa,Sicherheit,sozial,gewaltsam,gewaltbereiten,gewinnen,gewaltig,gewiss,gewiß,gewerkschaftlich,getrennt,gesund,gesunde,gewählt,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,gesundheitlich,gewähltes,gewährleisten,geschäftsmodell,großkonzerne,griechisch,grenzüberschreitend,greifen,go
501,bruno-mayer,Bruno Mayer,Parteilos,Karlsruhe-Stadt,-965.19617,300.65683,0.0,0.0,0.2364924224142628,0.0,0.0,Direkte,Demokratie,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,geschäftsmodell,geschweige,gewöhnen,gewünscht,000,gezielt,grundeinkommen,großzügig,großkonzerne,griechisch,grenzüberschreitend,greifen,go,glücklich
502,caren-lay,Caren Lay,DIE LINKE,Bautzen I,841.651,467.07925,0.0,0.0,0.01819434818447132,0.0031264415558582364,0.2148633549646684,Miete,verdrängen,Stadt,Rentner,Wohnungsbau,bezalte,Mieterinnen,vorbehalten,Ballungszentrum,gemeinnützig,explodieren,Einkommen,Universitätsstadt,mieten,mittlerem,aufbringen,Niedergang,Wohnungspolitik,sozial,Innenstadt,Neustart,bezahlbare,studierend,fürs,engagiere,Verdrängung,Mieter,reiche,eng,Bau,kämpfe,Gehalt,lebenswerte,Arbeit,Arm,attraktiv,IV,gering,Anteil,Hartz
503,daniel-barski,Daniel Barski,Parteilos,Freiburg,-1344.7296,443.99985,0.021212816996990992,0.06092102549685108,0.23963924981103601,0.07901865422742221,0.021550999532140944,Bürger,transparent,innen,Werbung,folgen,demokratisch,legitimieren,Grundgesetz,erarbeiten,Gültigkeit,Menschenrecht,gesund,Glück,ausschließlich,Welt,Sinn,Realität,Frieden,Recht,Bedürfnis,finanzieren,Verfassung,Grundsatz,Einführung,Entscheidung,Gemeinwohls,Rüstungsgut,Wirtschaftsordnung,jeglichen,Regierungsform,Vorbild,Ministerium,gültig,Freiheit,Verteidigungsarmee,Beispiel,deutsch,staatlich,handeln,biologisch
504,kerstin-kassner,Kerstin Kassner,DIE LINKE,Vorpommern-Rügen - Vorpommern-Greifswald I,560.5178,206.77208,0.0,0.08670582610107876,0.06306304583428496,0.026664133678194705,0.02018775911831435,Konzept,Gesundheit,wende,öpnv,ick,Kreislauf,demonstrieren,Wiese,Setzen,werbe,gleich,reisen,entgegensetzen,interkommunalen,Bürgerbus,Ruhestand,einen,to,unterstützen,Deshalb,Kommunalpolitiker,jegliche,Recht,mutige,begleiten,Waffenexporte,genießen,Rentenpolitik,Leute,Gefühl,Sport,arbeits,Leben,LINKEN,bilden,Einrichtung,treiben,selbstbestimmtes,Not,Ausland
505,yvonne-magwas,Yvonne Magwas,CDU,Vogtlandkreis,-51.726315,-750.10675,0.06801299118031205,0.03395225650540856,0.034109508588906816,0.0022935899133488965,0.0360391448325852,Vogtländerinnen,Vogtländer,Zentrale,Zukunft,Niveau,lebenswerte,bedürfen,erfolgreich,Liebe,weiterhin,ländlich,Arbeit,wächst,rettungskräften,Wohlstand,Förderung,Reaktion,Vogtland,schnelles,gebühren,brennen,Wertegemeinschaft,Ärzteversorgung,Wirtschaftsstruktur,Sicherheits,Unternehmen,Dafür,Wiedervereinigung,verdanken,ausgebaut,wettbewerbsfähig,Vaterland,hoch,Lebensverhältnis,Großstadt,bitten,Verkehrsweg,sowie,sachlich,Weiche
506,daniel-meincke,Daniel Meincke,FREIE WÄHLER,Hamburg-Altona,-333.80322,-115.165565,0.0062543276209973435,0.046045353053404035,0.007690957272874986,0.0,0.0,rettungsdienst,wohnortnah,Rettungsdienst,Versorgungssicherheit,Sicherheitspersonal,einbinden,bundeseben,pflegerisch,Dienstleister,sicherstellen,medizinisch,jugendliche,Polizei,privat,Möglichkeit,Ort,Entscheidung,Stimme,Sicherheit,Kind,gleichsam,gewiß,go,gewiss,gewinnen,gewerkschaftlich,gewaltsam,greifen,gewaltig,gewaltbereiten,grenzüberschreitend,glücklich,getrennt,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert
507,peter-rommele,Peter Römmele,MLPD,Duisburg II,312.66318,629.3272,0.013066077920369323,0.026558645800294968,0.019689207721690576,0.0066756951083683964,0.016740453291845536,Internationalistisch,MLPD,revolutionär,Liste,Arbeiter,Konzernetag,syrisch,Kampf,Einmischung,international,Ursache,Bündnis,Veränderung,Gesellschaft,imperialistische,antifaschistisch,Übermonopol,bürgerlichen,entstanden,unterordnen,internationalistisch,klassenkämpferisch,Duisburger,Kobane,seitdem,Umweltverbrecher,Gesundheitszentrum,viele,Landesliste,Sieg,Betrug,drohend,Umweltkatastrophe,befreit,selbstbewusst,IS,zurückkehren,Norden,Milliardär,Verbrechen
508,fritz-hofmann,Friedrich Christoph Hofmann,MLPD,Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis,-988.8424,-232.2651,0.0,0.0,0.0,0.0,0.0,sehen,000,gewährleisten,gewähren,gewähltes,gewählt,gewiß,gewiss,gewinnen,gewerkschaftlich,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,geschäftsmodell,geschweige,gewöhnen,gewünscht,gezielt,ggf,grundlegend,grundeinkommen,großzügig,großkonzerne,griechisch,grenzüberschreitend,greifen,go
509,wilhelm-schild,Wilhelm Schild,ÖDP,Mainz,-306.63693,-49.75745,0.0680937397090867,0.017223579065959924,0.00816024691982306,0.0,0.0,opfern,andernfalls,total,drohen,Errungenschaft,Bargeld,Enteignung,Überwachung,kulturell,alt,Abschaffung,Digitalisierung,bleiben,getrennt,gewaltbereiten,gewaltig,gewaltsam,gewähltes,gewiss,gewährleisten,gewähren,gewiß,gewählt,gewerkschaftlich,gewinnen,gesund,gesunde,gewöhnen,gesteuerte,gestern,gestalten,gespalten,gesichert,gesetzlich,gesetzeswidrig,gesellschaftlich,geschützte,gesundheitlich,gewünscht,immenser
510,tamina-veit,Tamina Veit,DIE LINKE,Lahn-Dill,491.4599,227.97621,0.0,0.030495372026442712,0.03323881755859021,0.0,0.11088596255737344,Behinderung,Mindestlohn,Schande,finanziert,erhalten,Pflegende,Barriere,Status,ausschließen,absolut,Gesundheitssystem,anweisen,gerechtes,UN,angehörige,beschäftigter,Abbau,fast,Umsetzung,voll,Arbeitnehmer,Einsatz,Teilhabe,staatlich,zahlen,treten,solidarisch,Schule,Gesellschaft,gleichstellen,gewaltig,gewaltsam,gewerkschaftlich,gewinnen,gewiss,gewiß,gewählt,greifen,gewaltbereiten,getrennt
511,katrin-feldmann,Katrin Feldmann,DIE GRÜNEN,Aachen I,-468.21255,-470.7212,0.031936415875262816,0.018487913381697068,0.04588830362550233,0.07107059722661885,0.0491697124947959,Unterschied,entschlossen,ZUKUNFT,einen,Zuhause,Bereitschaft,streben,Wurzel,ausbilden,nachfolgend,schlagen,GRÜN,annehmen,Sicherheit,Zukunft,Wandel,Wunsch,Gespräch,Darum,Klimawandel,Basis,Miteinander,gelingen,Hand,grüne,sozial,überall,persönlich,stoppen,zeigen,Mobilität,Lösung,ökologisch,Generation,bringen,nehmen,europäisch,wirtschaftlich,arbeiten,eigen
512,bernhard-barutta,Herr Bernhard Barutta,FREIE WÄHLER,Heidelberg,-829.4076,254.93738,0.023204636846436186,0.027530094632363937,0.1273991381100606,0.023040770589348187,0.09896479376808286,ausreichen,Demokratie,Modell,Sicht,gesetzlich,zwängen,motiviert,gebieten,Konsequenz,Vollzeitbeschäftigung,Rücken,wehrhafte,Armutsgrenze,nachgehen,zukunftsorientiert,Ruhestand,Riester,teils,Achtung,weltlich,Private,Rentenkasse,erwerbstätige,Extremist,Studie,diverser,Donald,Sicherheitskraft,Lebensabend,absehbar,Recht,Kreativität,Kriegsflüchtling,erkämpfen,dramatisch,westlich,religiös,parlamentarisch,stärken,Angriff
513,canan-bayram,Canan Bayram,DIE GRÜNEN,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,344.85162,192.34836,0.008064717227430275,0.01852232222614295,0.01722431468069879,0.06574086552745716,0.08034793069230706,fu,innenrechten,menschenwu,bu,rger,innenrechte,ssen,mu,innen,Verdrängung,umweltfreundlich,Krieg,fair,Frage,setzen,stoppen,rechtspolitisch,berall,stung,rdigem,rdige,nachhaltig,Schutz,Dafu,STOPPEN,Unantastbarkeit,POLITIK,vorschieben,FLUCHTURSACHEN,LEBEN,Waffenlieferung,Wohnraumspekulation,kieze,GERECHTIGKEIT,MENSCHEN,bundeseben,bürger,Riegel,Anwohner,Profitgier
514,martina-renner,Martina Renner,DIE LINKE,Erfurt - Weimar - Weimarer Land II,-185.85986,574.1485,0.0018181697280646792,0.011886390028523331,0.07086547713780171,0.016961375790872063,0.07938007490180334,Neonazi,Geheimdienst,Innenpolitikerin,Erfurt,Bürgerrecht,extrem,parlamentarisch,betroffener,streite,alleine,linker,militärisch,Türkei,regelmäßig,2016,Rechts,täglich,Bundeswehr,Leben,diskriminierenden,normalverdienend,ausgeweiteten,überfallen,antun,Anfrage,Gradmesser,Despoten,Gewalttat,Rentengerechtigkeit,krisengebiete,Februar,abschließen,Weimar,verteidige,hautnah,OSZE,zivilgesellschaftlichen,Bombe,Abzug,Erdogan
515,dr-robert-mertel,Dr. Robert Mertel,BÜRGER-BLOCK e.V.,München-West/Mitte,-615.8264,-150.6246,0.0,0.01834172215967111,0.07051458794121647,0.03577923304806865,0.020531094020699373,BLOCK,insbesondere,BÜRGER,München,Bahnhof,Internetseite,Information,kandidieren,Ausland,Reduzierung,Mitglied,beim,ausdauersportarten,schlachten,behebt,anvertrauten,schlachttiere,betäubungslosen,aufzuchtnah,weiterführenden,schwimmen,bürgschaften,EU,Förderung,Breitensports,Verkehrsprojekt,straßenverkehr,Straßenbahn,Atomkraftwerk,Radfahren,Referend,Klicken,Darstellung,Unterschrift,Geldverschwendung,Transport,220,Einzelbewerber,Dank,Abendland
516,uta-strewe,Dr. Uta Strewe,SPD,Bautzen I,1219.6586,-260.824,0.007785551470673578,0.3610485692258668,0.02464718000229444,0.00331945659977642,0.008115875275502097,Kind,Familie,Kitas,Eltern,ausführlichen,Kinderrecht,Sackgasse,familienfreundlich,PolizistInnen,LehrerInnen,rückkehrrecht,ErzieherInnen,vollzeit,Zuhause,Großeltern,Betreuungsschlüssel,Kindererziehung,Planungssicherheit,Einblick,Anwalt,Lebenssituation,tolerante,zugänglich,Zeit,Familienarbeitszeit,Familiengeld,gebührenfreie,besuchen,berücksichtigen,nennen,sachgrundlosen,Bildungseinrichtung,Gespräch,Qualität,Befristung,Geldbeutel,Vater,Mutter,Ausstattung,sprechen
517,katharina-graunke,Dr. Katharina Graunke,ÖDP,München-Land,-401.36282,-215.16537,0.004487225510259403,0.021078483030804444,0.10747891715673548,0.09353064655225438,0.05850427282617315,Umweltschutz,Mindeststandard,Tierwohl,Hand,Tierhaltung,ÖDP,Landwirtschaft,Vorrang,Gehalt,orientieren,Handel,echt,daher,handeln,stark,treten,ressourcenschonend,rentenversicherungspflichtig,öko,raffiniert,europäisch,hegen,pflegebedürftigen,gewähltes,arbeiten,belohnen,Leitlinie,fürchten,gentechnikfreie,Akzeptanz,realistisch,heben,Firmenspende,fördern,Verhandlung,leiten,Wahlfreiheit,Spende,Bürgerhand,erklären
518,dirk-kranefuss,Dirk Kranefuss,AfD,Neuss I,-626.1698,466.6077,0.018793535912859115,0.03720397467949059,0.11537563888753415,0.002699228461754211,0.07225491406221754,Regierung,kriegen,einzahlen,Bürger,Geld,Prozent,nie,beenden,stoppen,ruinöse,vorsorgen,haften,vielfach,Geldverschwendung,Regierungspolitik,Euro,Trotzdem,wandern,stützen,verfehlt,Helfen,All,Verstoß,kommen,vernichten,überwiegend,hoch,angesichts,übrig,Kriterium,Griechenland,doppelt,Qualifikation,70,Fehlentwicklung,Schaden,obwohl,sparen,Belastung,Wind
519,alexander-king,Dr. Alexander King,DIE LINKE,Berlin-Tempelhof-Schöneberg,492.38184,516.2829,0.0,0.06716684563382343,0.01289133350223994,0.00980346895805448,0.08956706562150317,Bewerbung,Daran,Bürgerinitiative,Beute,Ruhe,anpacken,mitwirken,Mieter,Verein,Ursache,Gesundheitsversorgung,allein,bewegen,Mehrheit,Boden,ausreichend,Veränderung,Außenpolitik,insbesondere,friedlich,zusammen,Problem,bekämpfen,Gesetz,Berlin,Armut,Bund,Lohn,kommen,Frieden,Gerechtigkeit,hoch,sowie,Sicherheit,Rente,leben,Bildung,Kind,sozial,gewaltbereiten
520,jorg-berens,Jörg Berens,FDP,Münster,-811.3401,-645.96027,0.007969112804621294,0.07382896039204252,0.10133514756135348,0.014381359260462225,0.029351568125055093,Demokrat,Bürgerrecht,Bürgerin,freie,Freiheit,Aufschwung,insbesondere,Bildung,Vertreibung,Zeit,Vorratsdatenspeicherung,gewähren,Bildungspolitik,Sicherheit,Schutz,Flucht,deswegen,Arbeitslosigkeit,Bürger,wegen,tatsächlich,hart,Abbau,Hochschule,Staat,Zuwanderung,einzeln,lassen,gleichzeitig,scharfen,weltbesten,daneben,beschreiten,übergeordnete,anlasslos,regelrechten,Krieg,fordern,Bereich,hervorgehen
521,boris-mijatovic,Boris Mijatovic,DIE GRÜNEN,Kassel,438.06805,-196.2768,0.04045511443605783,0.11847392276931655,0.01922051597519226,0.11777816670463075,0.0,Integration,echten,Erneuerbaren,Energiesektor,Nordhessen,Klassenraum,faire,einsetzen,Umbau,Faire,Bildungschance,voranbringen,morgen,bundesweit,lernen,jugendliche,Klimaschutz,Angebot,grüne,Teilhabe,Wahl,digital,Energiewende,gute,ökologisch,Energie,Ort,Berlin,bekommen,gestalten,hören,Region,Schule,Welt,Chance,schaffen,Zukunft,Gesellschaft,Bildung,Kind
522,marion-schleicher-frank,Marion Schleicher-Frank,FREIE WÄHLER,Neustadt - Speyer,-1067.3458,66.33654,0.0130124220797988,0.03227273416597714,0.1319513696253723,0.048594127332748566,0.07616720428317754,kommunal,Gentechnik,Tempolimit,Lösung,EU,fehlend,effektiv,Lobbyismus,Bürgerin,Besteuerung,entledigen,verzögern,befeuern,Allgemeinwesen,Dieselfahrzeug,Schlachthof,Volksentscheid,rüstungsexporte,Träger,Personal,Thema,Verkauf,Stütze,dringend,fördern,Software,Investor,genannt,Verordnung,Parteispenden,Wahrung,Missstand,hochwertig,alt,Teil,spürbar,Struktur,Nutzen,innovativ,sozial
523,doris-achelwilm,Doris Achelwilm,DIE LINKE,,1003.201,611.3474,0.0,0.04763405331580161,0.00512643365831894,0.0,0.22330237137073788,Statt,sanktionsmühle,schuldenbremse,Sanierungsstau,iv,verankert,hartz,Stadtteil,Militarisierung,anrichten,privatem,kollektiv,erwerbslos,Garantie,sozial,zugunsten,Werkvertrag,aufhören,Umweltzerstörung,65,050,Leben,setzen,neoliberal,Zug,Mindestsicherung,Spaltung,Auswirkung,wirksam,Privatisierung,Höhe,Reich,umfassend,Bewegung,alleinerziehend,Arm,Jahrzehnt,Sozial,Reichtum,Umverteilung
524,christoph-schmid-2,Christoph Schmid,SPD,Donau-Ries,106.83006,-780.645,0.006156205615828054,0.012030239448333523,0.036433868790627336,0.0,0.018814391554899224,Ries,schwach,Anliegen,Region,vertreten,ländlich,daher,Heimat,Entwicklung,Bürgermeister,konkurrieren,Dillingen,Neoliberalismus,treu,auswärtig,31,Starke,Donau,Sozialdemokratie,Schwächeren,Zeitgeist,Ehre,anrichten,jung,verwurzeln,bestätigen,Ländliche,Schulter,verabschieden,ausgebildet,Trotz,Gerechtigkeit,März,Bestandteil,scheinen,städtisch,2008,geraten,Auftrag,beschäftigen
525,kerstin-vieregge,Kerstin Vieregge,CDU,Lippe I,315.80685,-909.96094,0.06003335173826493,0.059323746668286825,0.0,0.0,0.0,Lippe,gründen,Gesundheitsversorgung,daran,flächendeckend,insbesondere,ländlich,Internet,Raum,schnell,Ausbau,jung,stärken,Familie,gewähren,gewährleisten,gewünscht,gewähltes,gezielt,ggf,gewöhnen,gewählt,gewerkschaftlich,gewiss,gewinnen,gewaltsam,gewaltig,gewaltbereiten,getrennt,gesundheitlich,gesunde,gesund,gesteuerte,gestern,gestalten,gewiß,giftig,000,glauben,grundeinkommen
526,dr-fritz-felgentreu,Dr. Fritz Felgentreu,SPD,Berlin-Neukölln,928.5199,-226.54846,0.0109007115507464,0.11897168279826845,0.039863206798989366,0.004512713771879822,0.06389573164512083,Neukölln,Neuköllner,erstklassig,Deshalb,Arbeitslosigkeit,stark,Regel,Schule,Staat,Chance,Kitas,tun,rosarote,bildungsferne,EU,Kult,Langzeit,inkl,ersticken,Rückzug,schärfere,junge,schuldig,abfinden,Mischung,Binnenmarkt,Europäer,verdanken,Weiterbau,vollzeit,froh,mieten,selbstbestimmten,Bundeskanzler,arbeitslose,realistisch,bekennen,zuhause,bunt,negativ
527,markus-matzerath,Markus Matzerath,AfD,Aachen II,-341.9653,353.88135,0.01236939651150215,0.10166119396308107,0.04035822234530556,0.0,0.03318030245926175,Geburtenrate,selber,finanziell,einsetzen,gering,beitragszahler,oftmals,inneren,Grenzregion,Kitaplatz,dreier,einreisen,zuständig,Polizeien,Bundespolizei,umkehren,unterbinden,abstimmen,wiederum,Volksentscheide,grenzüberschreitend,Familie,Geburt,verursachen,erwarten,Wiedereinführung,Anreiz,Familienpolitik,Kindergeld,Kriminalität,Warum,Kind,Vater,einbringen,Rentner,Schuld,Personal,Bundesebene,benötigen,reichen
528,gunter-lach,Günter Lach,CDU,Helmstedt - Wolfsburg,358.9035,-853.89136,0.010718726194847115,0.023519002575198168,0.0,0.04035111843944919,0.013704745918428622,Wolfsburg,Helmstedt,Förderung,Ausbau,Familien,Boldecker,sozialverträglich,bezahlbarem,Fortsetzung,Weddeler,Brome,Gifhorn,Volkswagen,Buschhaus,Umgestaltung,Zukunftsfähige,Breitbandversorgung,Präsenz,konsequente,realistisch,Vernetzung,Gestaltung,zügig,Schiene,Kinderbetreuung,vorantreiben,Abbau,Sicherung,Personal,Entlastung,Leiharbeit,flächendeckend,Bürokratie,regional,Polizei,Straße,Schwerpunkt,Verkehr,Mobilität,ländlich
